n,residual,elapsed_s,l2_error,minimum_conductivity,maximum_conductivity,pathway,sample,level
16,5.489783433046264e-15,0.0006001000001560897,,0.8242285498937933,1.154611163735108,2,24,2
24,1.379013412752343e-14,0.0011545000015757978,,0.8234034749461648,1.1551527692409573,2,24,3
32,2.324807644204078e-14,0.0018116000028385315,,0.8231164681501103,1.1552163993058369,2,24,4
40,3.78507437369304e-14,0.0024428999968222342,,0.8229839378528502,1.155188015490383,2,24,5
48,5.2454362740990305e-14,0.003664800002297852,,0.8229120293021096,1.1552576881385717,2,24,6
64,9.457176184953515e-14,0.006194999998115236,,0.822840587500943,1.1555733838744577,2,24,7
8,1.530148042965635e-15,0.0004810999998881016,,0.9215057964415159,1.3076056614378728,2,25,0
12,3.638616112316494e-15,0.0004870999982813373,,0.9187503880975073,1.305513577129611,2,25,1
16,5.343871910108324e-15,0.000636500000837259,,0.9148453788172637,1.3141707612993025,2,25,2
24,1.635325864407441e-14,0.001173900000139838,,0.9121955251416282,1.3130302575549757,2,25,3
32,2.4677375252004325e-14,0.0017994000008911826,,0.9107864055703028,1.3127001987560825,2,25,4
40,3.82345370128769e-14,0.0024903999983507674,,0.9097249593176616,1.314033088070684,2,25,5
48,6.053019950878203e-14,0.0035112000005028676,,0.9089866366722377,1.3141707612993025,2,25,6
64,1.0375885014302656e-13,0.006185000002005836,,0.9081510847220177,1.3139039370912617,2,25,7
8,1.5489128225058954e-15,0.00046970000039436854,,0.7933239679541481,1.1166211415706935,2,26,0
12,3.2078876666684355e-15,0.000492299997858936,,0.7892079886517208,1.1283745583494453,2,26,1
16,5.40465007459141e-15,0.0006265000010898802,,0.7877588468561852,1.1317113007659525,2,26,2
24,1.3472743225014367e-14,0.0011688999984471593,,0.7867210715408267,1.1358092488403646,2,26,3
32,2.2832437771485883e-14,0.0018424000008963048,,0.7863573271496401,1.1373905585289483,2,26,4
40,3.7388329840384305e-14,0.0026685000011639204,,0.7861888739773708,1.138189115806936,2,26,5
48,5.537038773308819e-14,0.0035029999999096617,,0.7860973443206857,1.1387149290640861,2,26,6
64,9.478048990779032e-14,0.006083699998271186,,0.7860063178199721,1.1394156266189581,2,26,7
8,9.357993084592851e-16,0.0004879000007349532,,0.544271133003971,0.9893399738248151,2,27,0
12,2.880063589273643e-15,0.0004847999989578966,,0.5394990526734679,0.9993916181848047,2,27,1
16,4.108135788641792e-15,0.0006200000025273766,,0.5378456304950461,1.0030251968180075,2,27,2
24,1.161191639329266e-14,0.0011543000000528991,,0.5366700468269526,1.0082922206693423,2,27,3
32,1.9649966522802403e-14,0.0017625000000407454,,0.5362596702032729,1.0134413419633568,2,27,4
40,3.3264419002546047e-14,0.0024567999971623067,,0.5360699144188121,1.017122776832241,2,27,5
48,4.671992190575086e-14,0.003963899998780107,,0.5359668876725874,1.0197958446303217,2,27,6
64,8.759656237512135e-14,0.006043299999873852,,0.5358644815669654,1.0233926002735645,2,27,7
8,1.6834505971859754e-15,0.000468999998702202,,0.8678937347872189,1.2366422954773608,2,28,0
12,3.818149095618762e-15,0.0004970000009052455,,0.8650278948884389,1.242951150577572,2,28,1
16,6.273650414988584e-15,0.000625100001343526,,0.8633565041121957,1.2431182018857425,2,28,2
24,1.6281037418165902e-14,0.0011642999998002779,,0.8633949175835731,1.243392270156179,2,28,3
32,2.803281104725383e-14,0.0017833000019891188,,0.8636830318737866,1.2436303985146304,2,28,4
40,4.132047984843134e-14,0.0025401999992027413,,0.8636920271554047,1.2439615557846115,2,28,5
48,6.590188417908519e-14,0.0037743000029877294,,0.8633565041121957,1.2439510520344006,2,28,6
64,1.116802976882094e-13,0.005997600001137471,,0.8633170345502904,1.2438007034182625,2,28,7
8,1.6817909252719538e-15,0.0004590999997162726,,1.0158730571036223,1.2706324042989923,2,29,0
12,3.92189328103841e-15,0.0005057999987911899,,1.0028330206434617,1.270886613290676,2,29,1
16,7.477851865714203e-15,0.000614800002949778,,0.9968599458231823,1.273435622923329,2,29,2
24,1.6332759633703732e-14,0.001159300001745578,,0.991316239854738,1.2732965346647533,2,29,3
32,3.096348921389912e-14,0.001771899998857407,,0.9887210016189564,1.2737278697297827,2,29,4
40,4.177058050534281e-14,0.0025982999977713916,,0.9872240190010625,1.2736239381384726,2,29,5
48,6.67111051530434e-14,0.0037177999984123744,,0.9862519476168986,1.2735355814393843,2,29,6
64,1.1678305128107712e-13,0.005991800000629155,,0.9850667354837526,1.2737457007234816,2,29,7
8,1.9491252931246523e-15,0.00045980000140843913,,0.9602255398807583,1.7965084792478097,2,30,0
12,3.848383931573379e-15,0.0005022999976063147,,0.9444755769515245,1.8191632156389796,2,30,1
16,6.724733362775623e-15,0.0006146999985503498,,0.9325352596908193,1.827189318200534,2,30,2
24,1.8232083661571422e-14,0.001242800000909483,,0.9196405930078861,1.8329530486690768,2,30,3
32,3.237894170886836e-14,0.00184850000005099,,0.9130671590622889,1.8349764194210167,2,30,4
40,5.390623458502601e-14,0.002735399997618515,,0.9091496014029661,1.8359140158070093,2,30,5
48,7.35686222971653e-14,0.003500399998301873,,0.9065636272907581,1.836423609854259,2,30,6
64,1.3914269345197596e-13,0.005965000000287546,,0.9032501012479073,1.8369305056233145,2,30,7
8,1.6610500408865334e-15,0.0004474000015761703,,1.007896534941808,1.2920645475393864,2,31,0
12,4.3107009262329725e-15,0.0005094000007375143,,0.9905842529115603,1.3040750629356992,2,31,1
16,6.8996231293907226e-15,0.0006160999982967041,,0.9798372702907056,1.3028059011223656,2,31,2
24,1.457714211271589e-14,0.001201200000650715,,0.9700061263918593,1.3039295204710004,2,31,3
32,2.8082770933133223e-14,0.0017888000002130866,,0.9654640959018602,1.3046605201218608,2,31,4
40,3.798330393308065e-14,0.0027664999979606364,,0.9628649013788074,1.3048756956886418,2,31,5
48,6.201085395732399e-14,0.003465699999651406,,0.9611860447986317,1.304855618477093,2,31,6
64,1.1055337281680867e-13,0.006006700001307763,,0.9591493250465525,1.3047753447007455,2,31,7
8,1.3350114495898333e-15,0.00045730000056209974,,0.7750546555645004,0.9818881072127329,3,0,0
12,3.64173178415294e-15,0.0006076999998185784,,0.7732153734940965,1.0017896630129681,3,0,1
16,5.0425281447675115e-15,0.0006253999999898952,,0.7737942378025551,1.0113149359813525,3,0,2
24,1.3970061308704707e-14,0.001250699999218341,,0.7725791330625169,1.0204060101918304,3,0,3
32,2.5925309733776807e-14,0.0018939000001410022,,0.7726724183731603,1.0247518383542662,3,0,4
40,4.340559763649374e-14,0.0027298000022710767,,0.7725655241012214,1.0272867658847962,3,0,5
48,5.711151199461438e-14,0.0035667999982251786,,0.772577996624812,1.0289444556978875,3,0,6
64,1.0163148585531457e-13,0.006030600001395214,,0.7725558105146,1.030978558124431,3,0,7
8,1.5690494727414441e-15,0.0004393999988678843,,0.7618497412353115,0.9674666315437069,3,1,0
12,3.3493261331637943e-15,0.0005120999994687736,,0.758413078202543,0.9950322949840831,3,1,1
16,6.386576193505694e-15,0.0006248999998206273,,0.7580265672175732,1.007433427591177,3,1,2
24,1.4706925563425066e-14,0.00123879999955534,,0.7575010773717566,1.0186510307603625,3,1,3
32,2.566052314273564e-14,0.0017852999990282115,,0.7573350530752274,1.0237576025088027,3,1,4
40,4.3325273685710465e-14,0.0025322999972559046,,0.7573879078553228,1.0266480309631272,3,1,5
48,5.831162804630028e-14,0.0034584000022732653,,0.7573472003237343,1.0284998525197828,3,1,6
64,1.0218350615851283e-13,0.006017199997586431,,0.7573975129915941,1.0307277941290565,3,1,7
8,1.4925559174358312e-15,0.0004621999978553504,,0.7618497412353115,0.9674666315437068,3,2,0
12,2.9374323036285425e-15,0.0004920999999740161,,0.758413078202543,0.995032294984083,3,2,1
16,5.878222037167384e-15,0.000629599999228958,,0.7580265672175732,1.007433427591177,3,2,2
24,1.393395167282089e-14,0.0011713999992934987,,0.7575010773717566,1.0186510307603625,3,2,3
32,2.4702868200377012e-14,0.0018005999991146382,,0.7573350530752274,1.0237576025088027,3,2,4
40,4.158096687587405e-14,0.002927300000010291,,0.7573879078553228,1.0266480309631272,3,2,5
48,5.787012592732797e-14,0.0037675000021408778,,0.7573472003237344,1.0284998525197828,3,2,6
64,1.0133468428391273e-13,0.006059699997422285,,0.7573975129915941,1.0307277941290565,3,2,7
8,1.2951032347140686e-15,0.00045540000064647757,,0.7750546555645004,0.981888107212733,3,3,0
12,3.778010906145755e-15,0.0004970999980287161,,0.7732153734940965,1.0017896630129683,3,3,1
16,6.459696560797569e-15,0.0006154000002425164,,0.7737942378025551,1.0113149359813525,3,3,2
24,1.5044034781665636e-14,0.0011904999992111698,,0.7725791330625169,1.0204060101918304,3,3,3
32,2.500759409189607e-14,0.001893299999210285,,0.7726724183731603,1.0247518383542662,3,3,4
40,4.3321604129064025e-14,0.002628599999297876,,0.7725655241012214,1.0272867658847962,3,3,5
48,5.6536798877788034e-14,0.0035350000034668483,,0.7725779966248121,1.0289444556978875,3,3,6
64,1.0415715299558503e-13,0.006241399998543784,,0.7725558105146,1.0309785581244313,3,3,7
8,1.0900911776942902e-15,0.0004775000015797559,,0.7070603287995761,1.0316910437963347,3,4,0
12,2.928735698914436e-15,0.000491300001158379,,0.7053264099754184,1.0594243792219313,3,4,1
16,5.715277577164511e-15,0.000628800000413321,,0.7056246951815652,1.07150993378364,3,4,2
24,1.3271978108748723e-14,0.0012558999987959396,,0.705646098272138,1.0847850610814525,3,4,3
32,2.2751768113413114e-14,0.002478700000210665,,0.7054700135465215,1.0916470702333259,3,4,4
40,3.734755931496242e-14,0.0026503999979468063,,0.7053518500288934,1.095706697363157,3,4,5
48,5.3597752706392554e-14,0.003475000001344597,,0.7052756608302607,1.0983619287441255,3,4,6
64,9.494238120115163e-14,0.006280800000240561,,0.7052944584562224,1.1016218543385907,3,4,7
8,1.3734102764770834e-15,0.0004967999993823469,,0.697346774703249,1.0591753456965396,3,5,0
12,3.344569255456782e-15,0.0005028999985370319,,0.6992039802256278,1.079196354432786,3,5,1
16,5.839630636204498e-15,0.0006171999993966892,,0.6983377297353055,1.0877554321699923,3,5,2
24,1.1600341102672594e-14,0.0011712000014085788,,0.697346774703249,1.0960921309663856,3,5,3
32,2.2717490650200875e-14,0.0018204999978479464,,0.6971163495869375,1.1000360755029828,3,5,4
40,3.802270017778058e-14,0.002469600000040373,,0.697346774703249,1.102331457392074,3,5,5
48,5.286585852528605e-14,0.003446599999733735,,0.697041002562658,1.1038324161133022,3,5,6
64,9.375783361864773e-14,0.0059771000014734454,,0.697061720684957,1.1056759398295226,3,5,7
8,1.224080674111502e-15,0.00044780000098398887,,0.697346774703249,1.0591753456965396,3,6,0
12,3.338536711052348e-15,0.0004956000011588912,,0.6992039802256278,1.079196354432786,3,6,1
16,5.968404795809387e-15,0.0006300999993982259,,0.6983377297353056,1.0877554321699923,3,6,2
24,1.3126832972789946e-14,0.0011636000017460901,,0.697346774703249,1.0960921309663856,3,6,3
32,2.310006163725144e-14,0.0018084000003000256,,0.6971163495869375,1.1000360755029828,3,6,4
40,4.094311822498203e-14,0.0024403999996138737,,0.697346774703249,1.102331457392074,3,6,5
48,5.37186978509383e-14,0.003446700000495184,,0.697041002562658,1.1038324161133022,3,6,6
64,9.16698986569762e-14,0.006038499999704072,,0.697061720684957,1.1056759398295226,3,6,7
8,1.3034781919688643e-15,0.0005123999981151428,,0.7070603287995761,1.0316910437963347,3,7,0
12,2.8394012639752457e-15,0.0005057000016677193,,0.7053264099754183,1.0594243792219313,3,7,1
16,5.721188506340919e-15,0.0006182999968586955,,0.7056246951815652,1.07150993378364,3,7,2
24,1.265675720588529e-14,0.001155900001322152,,0.705646098272138,1.0847850610814525,3,7,3
32,2.3346753844392207e-14,0.0019504000010783784,,0.7054700135465215,1.0916470702333259,3,7,4
40,3.7527527055489444e-14,0.0025482000019110274,,0.7053518500288934,1.095706697363157,3,7,5
48,5.197599938046578e-14,0.0035123000016028527,,0.7052756608302607,1.0983619287441255,3,7,6
64,9.585654473874895e-14,0.006052900000213413,,0.7052944584562224,1.1016218543385907,3,7,7
8,1.0901795121361267e-15,0.00045169999793870375,,0.6368374923782194,1.0882503051607917,3,8,0
12,3.281267858786052e-15,0.0004994000009901356,,0.6305323854534753,1.1140258117068838,3,8,1
16,5.007276233393006e-15,0.0006229999999050051,,0.6283190381779915,1.1253060802315686,3,8,2
24,1.2359126490099507e-14,0.001130399999965448,,0.6267360638986361,1.1371927281709207,3,8,3
32,2.2740522533749783e-14,0.002063200001430232,,0.6261816327972548,1.1426528968717575,3,8,4
40,3.5511331784686416e-14,0.0024941999981820118,,0.6259249425018348,1.1459636314748602,3,8,5
48,4.606383473970479e-14,0.003552599999238737,,0.6257854878495401,1.1481842893791274,3,8,6
64,9.075248474042868e-14,0.006127299999207025,,0.6256468130488966,1.1508636780345807,3,8,7
8,1.2001679071726646e-15,0.0004528999998001382,,0.6318668182344778,1.0700412314113796,3,9,0
12,3.1792487690789287e-15,0.0004985999985365197,,0.6282595227298131,1.100008904460975,3,9,1
16,5.571257749465252e-15,0.00061949999872013,,0.6270279016707909,1.1151501115811497,3,9,2
24,1.207282195844306e-14,0.0012501000019256026,,0.6261581927033194,1.1298793554857645,3,9,3
32,2.0780336727730045e-14,0.0017913999981828965,,0.625855784466689,1.1371273156861508,3,9,4
40,3.4296642397652907e-14,0.0024425000010523945,,0.6257161636296322,1.1416277313077747,3,9,5
48,5.047641783339667e-14,0.003439000000071246,,0.6256404134797895,1.1445005302769606,3,9,6
64,9.009493957389599e-14,0.005979599998681806,,0.6255651588994668,1.1481295574287247,3,9,7
8,1.2952519347816937e-15,0.000446999998530373,,0.6318668182344778,1.0700412314113796,3,10,0
12,2.656620876013707e-15,0.0004967000022588763,,0.6282595227298132,1.100008904460975,3,10,1
16,5.693767308283322e-15,0.0006300999993982259,,0.627027901670791,1.1151501115811497,3,10,2
24,1.1890636023620432e-14,0.0012805000005755574,,0.6261581927033194,1.1298793554857645,3,10,3
32,2.1623220342516947e-14,0.0018965999988722615,,0.625855784466689,1.1371273156861508,3,10,4
40,3.487978949663476e-14,0.002453000000969041,,0.6257161636296322,1.1416277313077747,3,10,5
48,5.032626143793138e-14,0.0037762000029033516,,0.6256404134797895,1.1445005302769606,3,10,6
64,8.760790047326403e-14,0.006031599998095771,,0.6255651588994668,1.1481295574287247,3,10,7
8,1.151605557343768e-15,0.00047110000014072284,,0.6368374923782194,1.0882503051607917,3,11,0
12,2.9049804534602923e-15,0.0005008999978599604,,0.6305323854534753,1.1140258117068838,3,11,1
16,5.353913123528713e-15,0.0006220000032044481,,0.6283190381779916,1.1253060802315686,3,11,2
24,1.191144090500243e-14,0.0011501000008138362,,0.6267360638986361,1.1371927281709207,3,11,3
32,2.2062470141839696e-14,0.0018310000014025718,,0.6261816327972548,1.1426528968717575,3,11,4
40,3.4403480576937855e-14,0.002560999997513136,,0.6259249425018348,1.1459636314748602,3,11,5
48,4.904313984071228e-14,0.003454800000326941,,0.6257854878495401,1.1481842893791274,3,11,6
64,9.117517761676216e-14,0.005931100000452716,,0.6256468130488966,1.1508636780345807,3,11,7
8,1.2368371577644251e-15,0.0004399999997986015,,0.5531124635281918,1.0813337663248157,3,12,0
12,3.238758410700538e-15,0.0004989000008208677,,0.5432637034288607,1.1029395154229469,3,12,1
16,4.817111887318958e-15,0.000618199999735225,,0.539809398087697,1.1150769580372835,3,12,2
24,1.0907632228740586e-14,0.0012786000006599352,,0.5373399520944668,1.1288097334453469,3,12,3
32,2.1580792803909724e-14,0.001877700000477489,,0.5364752536335781,1.13593087206082,3,12,4
40,3.1909855114819e-14,0.002694299997529015,,0.5360749546514864,1.1404614102716844,3,12,5
48,4.754479654270928e-14,0.0035695000005944166,,0.5358574906719629,1.143396967004241,3,12,6
64,8.411082462237404e-14,0.0060435999985202216,,0.5356412500576413,1.1472247579446884,3,12,7
8,1.230827564793298e-15,0.00045990000216988847,,0.5487952839432184,1.0475675315253414,3,13,0
12,2.701558535431622e-15,0.0004945000000589062,,0.5413054157197303,1.0786454542684198,3,13,1
16,5.0431630756735964e-15,0.0008975999990070704,,0.5387001405633316,1.099028494423607,3,13,2
24,1.2559639909213609e-14,0.0014339000008476432,,0.5368445070446373,1.1193089408859154,3,13,3
32,2.1422276008345718e-14,0.0019329999995534308,,0.5361960861258926,1.1294032365084699,3,13,4
40,3.2752086467419375e-14,0.0024671999999554828,,0.5358961454735027,1.1352998255961413,3,13,5
48,4.51508431036331e-14,0.0034511999983806163,,0.5357332640971304,1.1392880716189977,3,13,6
64,8.586512471303739e-14,0.006018199997924967,,0.5355713426757756,1.1441815305199527,3,13,7
8,1.1472491115682928e-15,0.0004391000002215151,,0.5487952839432184,1.0475675315253414,3,14,0
12,2.425434314903046e-15,0.0009884999999485444,,0.5413054157197305,1.0786454542684198,3,14,1
16,4.585805736046077e-15,0.000999199997750111,,0.5387001405633316,1.099028494423607,3,14,2
24,1.0910366715527628e-14,0.001224800002091797,,0.5368445070446373,1.1193089408859154,3,14,3
32,2.0268697946272753e-14,0.0018404000002192333,,0.5361960861258926,1.1294032365084699,3,14,4
40,3.2583539395083824e-14,0.002670499998203013,,0.5358961454735027,1.1352998255961413,3,14,5
48,4.7886762033640084e-14,0.0035381999987293966,,0.5357332640971304,1.1392880716189977,3,14,6
64,8.413293909917302e-14,0.006321400000160793,,0.5355713426757756,1.1441815305199527,3,14,7
8,1.138486210971661e-15,0.0005008000007364899,,0.5531124635281918,1.0813337663248155,3,15,0
12,2.8583901067376325e-15,0.0005211999996390659,,0.5432637034288607,1.1029395154229469,3,15,1
16,4.692129108013573e-15,0.0006273999970289879,,0.5398093980876971,1.1150769580372835,3,15,2
24,1.2775279039045216e-14,0.0012147999987064395,,0.5373399520944668,1.1288097334453469,3,15,3
32,2.0512140897251386e-14,0.0018295000008947682,,0.5364752536335781,1.13593087206082,3,15,4
40,3.190504805398667e-14,0.0025484999969194178,,0.5360749546514864,1.1404614102716846,3,15,5
48,4.8311464830761163e-14,0.003551100002368912,,0.5358574906719629,1.143396967004241,3,15,6
64,8.467789530247285e-14,0.006247100001928629,,0.5356412500576413,1.1472247579446884,3,15,7
8,2.6678941687165755e-15,0.0005837999997311272,,0.9247838467106703,1.8079505813721926,3,16,0
12,4.238765014307605e-15,0.0006595000013476238,,0.9066680321237086,1.8407266925590733,3,16,1
16,8.841079420137699e-15,0.0006958999983908143,,0.8967990888809705,1.8525057243214957,3,16,2
24,2.1235020828423813e-14,0.0012365000002318993,,0.8858888884203766,1.8610192599715634,3,16,3
32,3.767740943084264e-14,0.001831600002333289,,0.8803352603541686,1.8640188773423227,3,16,4
40,5.194990127040532e-14,0.00246559999868623,,0.8768380858776946,1.8654107813153125,3,16,5
48,8.144224183736996e-14,0.0035652000005939044,,0.8745868922672163,1.8661678102997208,3,16,6
64,1.4089478972293272e-13,0.006593800000700867,,0.8716687755166224,1.866921190054702,3,16,7
8,2.165557529732914e-15,0.0005006999999750406,,0.9545923961044503,1.8221730930608102,3,17,0
12,5.324707830353876e-15,0.0004988000000594184,,0.9270886889132998,1.8473859136812443,3,17,1
16,7.771895718988615e-15,0.0006260999980440829,,0.9098945159965636,1.8563202878586147,3,17,2
24,1.8328809759676796e-14,0.001269499996851664,,0.8934083910814791,1.8627367643287678,3,17,3
32,3.215495489017789e-14,0.0018546000028436538,,0.885423352505596,1.864989368395374,3,17,4
40,5.540138299104789e-14,0.0024524999971617945,,0.8808245869983325,1.8660332014824033,3,17,5
48,7.695689870488333e-14,0.003426200000831159,,0.8777411305456214,1.866600539888627,3,17,6
64,1.3940021068034802e-13,0.0060941999981878325,,0.8739871893803145,1.867164876678961,3,17,7
8,1.824810366543749e-15,0.0004778000002261251,,0.9545923961044503,1.8221730930608102,3,18,0
12,5.036377323611171e-15,0.00048750000132713467,,0.9270886889132998,1.8473859136812445,3,18,1
16,7.923384370310255e-15,0.0006048000032023992,,0.9098945159965636,1.856320287858615,3,18,2
24,1.8970125447747005e-14,0.0011469999990367796,,0.8934083910814791,1.8627367643287678,3,18,3
32,3.494994808129184e-14,0.0017736000008881092,,0.885423352505596,1.864989368395374,3,18,4
40,5.517538695490639e-14,0.002489800001058029,,0.8808245869983325,1.8660332014824033,3,18,5
48,7.820816046008146e-14,0.003519000001688255,,0.8777411305456214,1.866600539888627,3,18,6
64,1.443051653912181e-13,0.006388300000253366,,0.8739871893803145,1.867164876678961,3,18,7
8,2.3301462827935277e-15,0.0004688000008172821,,0.9247838467106703,1.8079505813721926,3,19,0
12,5.006007874492437e-15,0.000492600000143284,,0.9066680321237086,1.8407266925590735,3,19,1
16,8.18679509448842e-15,0.0006270000012591481,,0.8967990888809705,1.8525057243214962,3,19,2
24,1.769097185326631e-14,0.00115400000140653,,0.8858888884203766,1.8610192599715634,3,19,3
32,3.599521116118759e-14,0.0017647000022407155,,0.8803352603541686,1.8640188773423227,3,19,4
40,5.479400159826992e-14,0.0024778999977570493,,0.8768380858776946,1.8654107813153125,3,19,5
48,7.789006409595453e-14,0.003436800001509255,,0.8745868922672163,1.8661678102997208,3,19,6
64,1.392612566481787e-13,0.006415200001356425,,0.8716687755166224,1.866921190054702,3,19,7
8,1.638578327535869e-15,0.00048290000268025324,,0.9189062435891047,1.5702593078582399,3,20,0
12,4.274618970561227e-15,0.0004899000014120247,,0.8976452695183282,1.5859613607012517,3,20,1
16,7.92148516531438e-15,0.0006279000008362345,,0.8886471134984156,1.5915481455087117,3,20,2
24,1.696629230813129e-14,0.0011644000005617272,,0.8793584194021503,1.5955679872312771,3,20,3
32,3.20642940590941e-14,0.001896199999464443,,0.8751564037842999,1.5969807283117488,3,20,4
40,4.908211809382837e-14,0.002463999997416977,,0.8726280420548735,1.5976356462213814,3,20,5
48,7.016356534375747e-14,0.003411099998629652,,0.8709403266097143,1.597991675128832,3,20,6
64,1.32554613055084e-13,0.006330200001684716,,0.8689126428142886,1.5983458704549436,3,20,7
8,1.7450731870225666e-15,0.0005095999986224342,,0.9345434275284928,1.5826119858519183,3,21,0
12,4.732721294362258e-15,0.0004912000003969297,,0.9090835500918228,1.5916989139376023,3,21,1
16,7.207854324003846e-15,0.0006572999991476536,,0.8967402591047758,1.5948253615754262,3,21,2
24,1.7278839097472254e-14,0.0011665999991237186,,0.8850502446520708,1.5970405109333303,3,21,3
32,3.279108871447987e-14,0.001810400000977097,,0.879409003904363,1.5978121874388855,3,21,4
40,4.831745044160768e-14,0.0026451999983692076,,0.8759422818631646,1.5981687195025223,3,21,5
48,7.267769477441348e-14,0.003462799999397248,,0.8737435881816563,1.5983622196623073,3,21,6
64,1.3434613902226327e-13,0.006289900000410853,,0.8709818448011514,1.5985545003165813,3,21,7
8,1.697293731448516e-15,0.0004910999996354803,,0.9345434275284928,1.5826119858519183,3,22,0
12,4.332448873096831e-15,0.0005051000007370021,,0.9090835500918228,1.5916989139376023,3,22,1
16,7.79157455693262e-15,0.0006266999989748001,,0.8967402591047758,1.5948253615754264,3,22,2
24,1.792806326761932e-14,0.0011650000014924444,,0.8850502446520708,1.5970405109333303,3,22,3
32,3.306229310308309e-14,0.0018039000024145935,,0.879409003904363,1.5978121874388855,3,22,4
40,5.42476300191526e-14,0.0024427999996987637,,0.8759422818631646,1.5981687195025223,3,22,5
48,7.006706384058468e-14,0.0034263999987160787,,0.8737435881816563,1.5983622196623073,3,22,6
64,1.3086132580388543e-13,0.006338200000755023,,0.8709818448011514,1.5985545003165813,3,22,7
8,1.7710362806642479e-15,0.0004993000002286863,,0.9189062435891047,1.5702593078582399,3,23,0
12,3.954387638843931e-15,0.0004980999983672518,,0.8976452695183282,1.585961360701252,3,23,1
16,7.395392912954631e-15,0.0007605000027979258,,0.8886471134984156,1.5915481455087122,3,23,2
24,1.5654940904682134e-14,0.0011799999992945231,,0.8793584194021503,1.5955679872312771,3,23,3
32,3.5417836251905357e-14,0.002038500002527144,,0.8751564037842999,1.5969807283117488,3,23,4
40,4.927275194557921e-14,0.0024545000014768448,,0.8726280420548735,1.5976356462213814,3,23,5
48,7.429770495403283e-14,0.0033949000026041176,,0.8709403266097143,1.597991675128832,3,23,6
64,1.2791175886884217e-13,0.006399499998224201,,0.8689126428142886,1.5983458704549436,3,23,7
8,1.706516530511187e-15,0.0005078000031062402,,0.9692824281194489,1.4143064732506876,3,24,0
12,4.117503236806404e-15,0.0005154999998921994,,0.9439088052083774,1.4177832927521479,3,24,1
16,6.6552349075768e-15,0.0006207999977050349,,0.9332624630635675,1.417183960295903,3,24,2
24,1.7783904216831005e-14,0.00116379999963101,,0.9218416033523472,1.4171409754105124,3,24,3
32,2.985419004675961e-14,0.001810299996577669,,0.9160469782475232,1.4174946926132614,3,24,4
40,4.288183040974369e-14,0.002451299998938339,,0.9126529959217395,1.41773215730424,3,24,5
48,6.635975256579658e-14,0.003463900000497233,,0.9104467059809755,1.417885311429556,3,24,6
64,1.2751469301207062e-13,0.0064252000011038035,,0.9077525069620155,1.4178475217129045,3,24,7
8,1.808909885957262e-15,0.0006167999999888707,,0.944130737241033,1.4340067757903419,3,25,0
12,3.922133353081636e-15,0.0005118999979458749,,0.9266154355437841,1.4301978081951245,3,25,1
16,7.246149061541436e-15,0.0006308000010903925,,0.9193242988500396,1.4319718918510032,3,25,2
24,1.7038058003114324e-14,0.0011895999996340834,,0.9123320674862755,1.4340067757903419,3,25,3
32,2.936981848348652e-14,0.0018201000020781066,,0.9090610956033945,1.4344807729621178,3,25,4
40,4.578512111506838e-14,0.0024644999975862447,,0.9071681600793898,1.4340067757903419,3,25,5
48,7.150357379986254e-14,0.0034344999985478353,,0.905934619605659,1.4346358339373422,3,25,6
64,1.2674064012920568e-13,0.0062083999982860405,,0.9044241300522319,1.4345931935802836,3,25,7
8,1.4923623513374356e-15,0.0004932999981974717,,0.944130737241033,1.4340067757903419,3,26,0
12,4.484938029654317e-15,0.0004991999994672369,,0.9266154355437841,1.4301978081951243,3,26,1
16,7.529323401077317e-15,0.0007067000005918089,,0.9193242988500396,1.4319718918510032,3,26,2
24,1.779402342635556e-14,0.0012228000014147256,,0.9123320674862755,1.4340067757903419,3,26,3
32,3.193464277776319e-14,0.0018347000004723668,,0.9090610956033945,1.4344807729621178,3,26,4
40,4.443617484238771e-14,0.0025088000002142508,,0.9071681600793898,1.4340067757903419,3,26,5
48,6.892274714611538e-14,0.0034682000004977454,,0.905934619605659,1.4346358339373424,3,26,6
64,1.2294384031434592e-13,0.006199999999807915,,0.9044241300522319,1.4345931935802836,3,26,7
8,1.6616876244553247e-15,0.0005227000001468696,,0.9692824281194489,1.4143064732506876,3,27,0
12,3.730805502877709e-15,0.0005053999993833713,,0.9439088052083774,1.4177832927521479,3,27,1
16,6.816893823758037e-15,0.0006200999996508472,,0.9332624630635675,1.417183960295903,3,27,2
24,1.69204124369868e-14,0.0011778000007325318,,0.9218416033523472,1.4171409754105124,3,27,3
32,3.151750258081437e-14,0.0018017000002146233,,0.9160469782475232,1.4174946926132614,3,27,4
40,4.4804488982483705e-14,0.00246540000080131,,0.9126529959217395,1.41773215730424,3,27,5
48,6.744666398700578e-14,0.00342599999930826,,0.9104467059809755,1.4178853114295558,3,27,6
64,1.2637570920429965e-13,0.006394700001692399,,0.9077525069620155,1.4178475217129045,3,27,7
8,1.5582722720639762e-15,0.0005009000014979392,,1.018445984480534,1.2902315892440692,3,28,0
12,4.1440374674012885e-15,0.0005034000023442786,,0.9982135341588716,1.2933007209635299,3,28,1
16,5.864613395706894e-15,0.0006170999986352399,,0.9888116593765396,1.292333221348134,3,28,2
24,1.669931313628205e-14,0.0012096000027668197,,0.9800020678161292,1.2943657901242853,3,28,3
32,2.883503343784611e-14,0.0017714999994495884,,0.9758460171254562,1.2942095203883057,3,28,4
40,3.989503880070644e-14,0.0024278999990201555,,0.9734380245215227,1.2943885907455797,3,28,5
